"","end","country","load"
"2011",2018-05-12,"Switzerland",128551
"2012",2018-05-13,"Switzerland",148798
"2013",2018-05-14,"Switzerland",158374
"2014",2018-05-15,"Switzerland",155751
"2015",2018-05-16,"Switzerland",153950
"2016",2018-05-17,"Switzerland",159800
"2017",2018-05-18,"Switzerland",151331
"2018",2018-05-19,"Switzerland",131348
"2019",2018-05-20,"Switzerland",150625
"2020",2018-05-21,"Switzerland",146875
"2021",2018-05-22,"Switzerland",151430
"2022",2018-05-23,"Switzerland",152312
"2023",2018-05-24,"Switzerland",154538
"2024",2018-05-25,"Switzerland",149695
"2025",2018-05-26,"Switzerland",135783
"2026",2018-05-27,"Switzerland",152664
"2027",2018-05-28,"Switzerland",161698
"2028",2018-05-29,"Switzerland",166611
"2029",2018-05-30,"Switzerland",160183
"2030",2018-05-31,"Switzerland",154579
"2031",2018-06-01,"Switzerland",151057
"2032",2018-06-02,"Switzerland",134351
"2033",2018-06-03,"Switzerland",135866
"2034",2018-06-04,"Switzerland",154393
"2035",2018-06-05,"Switzerland",150957
"2036",2018-06-06,"Switzerland",155970
"2037",2018-06-07,"Switzerland",154575
"2038",2018-06-08,"Switzerland",148056
"2039",2018-06-09,"Switzerland",136613
"2040",2018-06-10,"Switzerland",141409
"2041",2018-06-11,"Switzerland",156500
"2042",2018-06-12,"Switzerland",159279
"2043",2018-06-13,"Switzerland",158316
"2044",2018-06-14,"Switzerland",157689
"2045",2018-06-15,"Switzerland",150373
"2046",2018-06-16,"Switzerland",137795
"2047",2018-06-17,"Switzerland",140040
"2048",2018-06-18,"Switzerland",152372
"2049",2018-06-19,"Switzerland",156786
"2050",2018-06-20,"Switzerland",156792
"2051",2018-06-21,"Switzerland",171477
"2052",2018-06-22,"Switzerland",182454
"2053",2018-06-23,"Switzerland",160668
"2054",2018-06-24,"Switzerland",139585
"2055",2018-06-25,"Switzerland",153019
"2056",2018-06-26,"Switzerland",151762
"2057",2018-06-27,"Switzerland",152328
"2058",2018-06-28,"Switzerland",158384
"2059",2018-06-29,"Switzerland",156302
"2060",2018-06-30,"Switzerland",142189
"2061",2018-07-01,"Switzerland",151122
"2062",2018-07-02,"Switzerland",155933
"2063",2018-07-03,"Switzerland",153096
"2064",2018-07-04,"Switzerland",150192
"2065",2018-07-05,"Switzerland",151313
"2066",2018-07-06,"Switzerland",151103
"2067",2018-07-07,"Switzerland",134723
"2068",2018-07-08,"Switzerland",128794
"2069",2018-07-09,"Switzerland",146375
"2070",2018-07-10,"Switzerland",148985
"2071",2018-07-11,"Switzerland",147024
"2072",2018-07-12,"Switzerland",146342
"2073",2018-07-13,"Switzerland",145817
"2074",2018-07-14,"Switzerland",131270
"2075",2018-07-15,"Switzerland",126776
"2076",2018-07-16,"Switzerland",144137
"2077",2018-07-17,"Switzerland",145358
"2078",2018-07-18,"Switzerland",146839
"2079",2018-07-19,"Switzerland",148587
"2080",2018-07-20,"Switzerland",145844
"2081",2018-07-21,"Switzerland",130783
"2082",2018-07-22,"Switzerland",122766
"2083",2018-07-23,"Switzerland",138687
"2084",2018-07-24,"Switzerland",142530
"2085",2018-07-25,"Switzerland",143363
"2086",2018-07-26,"Switzerland",146541
"2087",2018-07-27,"Switzerland",145615
"2088",2018-07-28,"Switzerland",137228
"2089",2018-07-29,"Switzerland",132491
"2090",2018-07-30,"Switzerland",140843
"2091",2018-07-31,"Switzerland",142883
"2092",2018-08-01,"Switzerland",118160
"2093",2018-08-02,"Switzerland",135172
"2094",2018-08-03,"Switzerland",136762
"2095",2018-08-04,"Switzerland",125450
"2096",2018-08-05,"Switzerland",126869
"2097",2018-08-06,"Switzerland",140937
"2098",2018-08-07,"Switzerland",141312
"2099",2018-08-08,"Switzerland",147474
"2100",2018-08-09,"Switzerland",146339
"2101",2018-08-10,"Switzerland",150283
"2102",2018-08-11,"Switzerland",137329
"2103",2018-08-12,"Switzerland",131069
"2104",2018-08-13,"Switzerland",139252
"2105",2018-08-14,"Switzerland",142869
"2106",2018-08-15,"Switzerland",144047
"2107",2018-08-16,"Switzerland",143838
"2108",2018-08-17,"Switzerland",142612
"2109",2018-08-18,"Switzerland",126871
"2110",2018-08-19,"Switzerland",126610
"2111",2018-08-20,"Switzerland",145356
"2112",2018-08-21,"Switzerland",146161
"2113",2018-08-22,"Switzerland",149643
"2114",2018-08-23,"Switzerland",152234
"2115",2018-08-24,"Switzerland",157111
"2116",2018-08-25,"Switzerland",139129
"2117",2018-08-26,"Switzerland",137877
"2118",2018-08-27,"Switzerland",151295
"2119",2018-08-28,"Switzerland",152442
"2120",2018-08-29,"Switzerland",158524
"2121",2018-08-30,"Switzerland",158287
"2122",2018-08-31,"Switzerland",159980
"2123",2018-09-01,"Switzerland",141991
"2124",2018-09-02,"Switzerland",135919
"2125",2018-09-03,"Switzerland",150166
"2126",2018-09-04,"Switzerland",149414
"2127",2018-09-05,"Switzerland",149333
"2128",2018-09-06,"Switzerland",150164
"2129",2018-09-07,"Switzerland",153660
"2130",2018-09-08,"Switzerland",141962
"2131",2018-09-09,"Switzerland",137885
"2132",2018-09-10,"Switzerland",152650
"2133",2018-09-11,"Switzerland",154036
"2134",2018-09-12,"Switzerland",156652
"2135",2018-09-13,"Switzerland",159076
"2136",2018-09-14,"Switzerland",157466
"2137",2018-09-15,"Switzerland",145058
"2138",2018-09-16,"Switzerland",143463
"2139",2018-09-17,"Switzerland",151990
"2140",2018-09-18,"Switzerland",157322
"2141",2018-09-19,"Switzerland",160184
"2142",2018-09-20,"Switzerland",154969
"2143",2018-09-21,"Switzerland",159959
"2144",2018-09-22,"Switzerland",137920
"2145",2018-09-23,"Switzerland",143348
"2146",2018-09-24,"Switzerland",162040
"2147",2018-09-25,"Switzerland",164056
"2148",2018-09-26,"Switzerland",159857
"2149",2018-09-27,"Switzerland",157655
"2150",2018-09-28,"Switzerland",155522
"2151",2018-09-29,"Switzerland",147058
"2152",2018-09-30,"Switzerland",136150
"2153",2018-10-01,"Switzerland",155827
"2154",2018-10-02,"Switzerland",153117
"2155",2018-10-03,"Switzerland",152625
"2156",2018-10-04,"Switzerland",153755
"2157",2018-10-05,"Switzerland",171019
"2158",2018-10-06,"Switzerland",131914
"2159",2018-10-07,"Switzerland",136332
"2160",2018-10-08,"Switzerland",150344
"2161",2018-10-09,"Switzerland",149811
"2162",2018-10-10,"Switzerland",150571
"2163",2018-10-11,"Switzerland",150817
"2164",2018-10-12,"Switzerland",150377
"2165",2018-10-13,"Switzerland",143411
"2166",2018-10-14,"Switzerland",140615
"2167",2018-10-15,"Switzerland",151898
"2168",2018-10-16,"Switzerland",150621
"2169",2018-10-17,"Switzerland",152267
"2170",2018-10-18,"Switzerland",151136
"2171",2018-10-19,"Switzerland",152304
"2172",2018-10-20,"Switzerland",135979
"2173",2018-10-21,"Switzerland",140105
"2174",2018-10-22,"Switzerland",162103
"2175",2018-10-23,"Switzerland",161953
"2176",2018-10-24,"Switzerland",163894
"2177",2018-10-25,"Switzerland",160589
"2178",2018-10-26,"Switzerland",161930
"2179",2018-10-27,"Switzerland",149531
"2180",2018-10-28,"Switzerland",154990
"2181",2018-10-29,"Switzerland",179247
"2182",2018-10-30,"Switzerland",184194
"2183",2018-10-31,"Switzerland",176660
"2184",2018-11-01,"Switzerland",174013
"2185",2018-11-02,"Switzerland",164629
"2186",2018-11-03,"Switzerland",146302
"2187",2018-11-04,"Switzerland",147171
"2188",2018-11-05,"Switzerland",168099
"2189",2018-11-06,"Switzerland",166934
"2190",2018-11-07,"Switzerland",169809
"2191",2018-11-08,"Switzerland",166080
"2192",2018-11-09,"Switzerland",163575
"2193",2018-11-10,"Switzerland",150429
"2194",2018-11-11,"Switzerland",148259
"2195",2018-11-12,"Switzerland",161195
"2196",2018-11-13,"Switzerland",164236
"2197",2018-11-14,"Switzerland",165630
"2198",2018-11-15,"Switzerland",169120
"2199",2018-11-16,"Switzerland",172654
"2200",2018-11-17,"Switzerland",161346
"2201",2018-11-18,"Switzerland",163845
"2202",2018-11-19,"Switzerland",186466
"2203",2018-11-20,"Switzerland",186247
"2204",2018-11-21,"Switzerland",186278
"2205",2018-11-22,"Switzerland",182107
"2206",2018-11-23,"Switzerland",186168
"2207",2018-11-24,"Switzerland",168498
"2208",2018-11-25,"Switzerland",169131
"2209",2018-11-26,"Switzerland",190919
"2210",2018-11-27,"Switzerland",193277
"2211",2018-11-28,"Switzerland",194071
"2212",2018-11-29,"Switzerland",190650
"2213",2018-11-30,"Switzerland",190478
"2214",2018-12-01,"Switzerland",158124
"2215",2018-12-02,"Switzerland",158061
"2216",2018-12-03,"Switzerland",177327
"2217",2018-12-04,"Switzerland",179273
"2218",2018-12-05,"Switzerland",180657
"2219",2018-12-06,"Switzerland",178169
"2220",2018-12-07,"Switzerland",173638
"2221",2018-12-08,"Switzerland",161946
"2222",2018-12-09,"Switzerland",161922
"2223",2018-12-10,"Switzerland",182709
"2224",2018-12-11,"Switzerland",184429
"2225",2018-12-12,"Switzerland",190369
"2226",2018-12-13,"Switzerland",192301
"2227",2018-12-14,"Switzerland",183733
"2228",2018-12-15,"Switzerland",173395
"2229",2018-12-16,"Switzerland",160740
"2230",2018-12-17,"Switzerland",183781
"2231",2018-12-18,"Switzerland",190015
"2232",2018-12-19,"Switzerland",184601
"2233",2018-12-20,"Switzerland",180123
"2234",2018-12-21,"Switzerland",173270
"2235",2018-12-22,"Switzerland",165489
"2236",2018-12-23,"Switzerland",165939
"2237",2018-12-24,"Switzerland",169425
"2238",2018-12-25,"Switzerland",172485
"2239",2018-12-26,"Switzerland",163713
"2240",2018-12-27,"Switzerland",174048
"2241",2018-12-28,"Switzerland",173644
"2242",2018-12-29,"Switzerland",171873
"2243",2018-12-30,"Switzerland",163142
"2244",2018-12-31,"Switzerland",163280
"2245",2019-01-01,"Switzerland",163747
"2246",2019-01-02,"Switzerland",160119
"2247",2019-01-03,"Switzerland",173085
"2248",2019-01-04,"Switzerland",173605
"2249",2019-01-05,"Switzerland",165290
"2250",2019-01-06,"Switzerland",164310
"2251",2019-01-07,"Switzerland",182273
"2252",2019-01-08,"Switzerland",189466
"2253",2019-01-09,"Switzerland",187333
"2254",2019-01-10,"Switzerland",188428
"2255",2019-01-11,"Switzerland",184121
"2256",2019-01-12,"Switzerland",171275
"2257",2019-01-13,"Switzerland",171268
"2258",2019-01-14,"Switzerland",185907
"2259",2019-01-15,"Switzerland",186826
"2260",2019-01-16,"Switzerland",189392
"2261",2019-01-17,"Switzerland",191189
"2262",2019-01-18,"Switzerland",186731
"2263",2019-01-19,"Switzerland",172049
"2264",2019-01-20,"Switzerland",168147
"2265",2019-01-21,"Switzerland",185739
"2266",2019-01-22,"Switzerland",191064
"2267",2019-01-23,"Switzerland",195194
"2268",2019-01-24,"Switzerland",193610
"2269",2019-01-25,"Switzerland",192515
"2270",2019-01-26,"Switzerland",177719
"2271",2019-01-27,"Switzerland",177210
"2272",2019-01-28,"Switzerland",195419
"2273",2019-01-29,"Switzerland",191549
"2274",2019-01-30,"Switzerland",195552
"2275",2019-01-31,"Switzerland",195811
"2276",2019-02-01,"Switzerland",188229
"2277",2019-02-02,"Switzerland",173881
"2278",2019-02-03,"Switzerland",167529
"2279",2019-02-04,"Switzerland",187578
"2280",2019-02-05,"Switzerland",190331
"2281",2019-02-06,"Switzerland",195306
"2282",2019-02-07,"Switzerland",192348
"2283",2019-02-08,"Switzerland",183410
"2284",2019-02-09,"Switzerland",167434
"2285",2019-02-10,"Switzerland",167611
"2286",2019-02-11,"Switzerland",187567
"2287",2019-02-12,"Switzerland",183781
"2288",2019-02-13,"Switzerland",183565
"2289",2019-02-14,"Switzerland",181381
"2290",2019-02-15,"Switzerland",179143
"2291",2019-02-16,"Switzerland",161897
"2292",2019-02-17,"Switzerland",159695
"2293",2019-02-18,"Switzerland",175352
"2294",2019-02-19,"Switzerland",176441
"2295",2019-02-20,"Switzerland",174759
"2296",2019-02-21,"Switzerland",179790
"2297",2019-02-22,"Switzerland",177985
"2298",2019-02-23,"Switzerland",168927
"2299",2019-02-24,"Switzerland",166408
"2300",2019-02-25,"Switzerland",177215
"2301",2019-02-26,"Switzerland",179635
"2302",2019-02-27,"Switzerland",174796
"2303",2019-02-28,"Switzerland",173785
"2304",2019-03-01,"Switzerland",168143
"2305",2019-03-02,"Switzerland",149489
"2306",2019-03-03,"Switzerland",161215
"2307",2019-03-04,"Switzerland",175262
"2308",2019-03-05,"Switzerland",172697
"2309",2019-03-06,"Switzerland",173947
"2310",2019-03-07,"Switzerland",184433
"2311",2019-03-08,"Switzerland",176017
"2312",2019-03-09,"Switzerland",169107
"2313",2019-03-10,"Switzerland",161304
"2314",2019-03-11,"Switzerland",179460
"2315",2019-03-12,"Switzerland",174979
"2316",2019-03-13,"Switzerland",179660
"2317",2019-03-14,"Switzerland",181971
"2318",2019-03-15,"Switzerland",181373
"2319",2019-03-16,"Switzerland",165215
"2320",2019-03-17,"Switzerland",161426
"2321",2019-03-18,"Switzerland",172028
"2322",2019-03-19,"Switzerland",166258
"2323",2019-03-20,"Switzerland",172605
"2324",2019-03-21,"Switzerland",172457
"2325",2019-03-22,"Switzerland",167712
"2326",2019-03-23,"Switzerland",154515
"2327",2019-03-24,"Switzerland",148853
"2328",2019-03-25,"Switzerland",172376
"2329",2019-03-26,"Switzerland",172191
"2330",2019-03-27,"Switzerland",168470
"2331",2019-03-28,"Switzerland",164032
"2332",2019-03-29,"Switzerland",165738
"2333",2019-03-30,"Switzerland",149629
"2334",2019-03-31,"Switzerland",147871
"2335",2019-04-01,"Switzerland",156466
"2336",2019-04-02,"Switzerland",157213
"2337",2019-04-03,"Switzerland",157026
"2338",2019-04-04,"Switzerland",169091
"2339",2019-04-05,"Switzerland",159898
"2340",2019-04-06,"Switzerland",138424
"2341",2019-04-07,"Switzerland",142129
"2342",2019-04-08,"Switzerland",152506
"2343",2019-04-09,"Switzerland",160778
"2344",2019-04-10,"Switzerland",160411
"2345",2019-04-11,"Switzerland",159832
"2346",2019-04-12,"Switzerland",155019
"2347",2019-04-13,"Switzerland",142876
"2348",2019-04-14,"Switzerland",145790
"2349",2019-04-15,"Switzerland",157298
"2350",2019-04-16,"Switzerland",162628
"2351",2019-04-17,"Switzerland",157283
"2352",2019-04-18,"Switzerland",152776
"2353",2019-04-19,"Switzerland",140476
"2354",2019-04-20,"Switzerland",142089
"2355",2019-04-21,"Switzerland",141159
"2356",2019-04-22,"Switzerland",152884
"2357",2019-04-23,"Switzerland",155736
"2358",2019-04-24,"Switzerland",160880
"2359",2019-04-25,"Switzerland",151855
"2360",2019-04-26,"Switzerland",156028
"2361",2019-04-27,"Switzerland",154595
"2362",2019-04-28,"Switzerland",147402
"2363",2019-04-29,"Switzerland",158317
"2364",2019-04-30,"Switzerland",155290
"2365",2019-05-01,"Switzerland",165910
"2366",2019-05-02,"Switzerland",155091
"2367",2019-05-03,"Switzerland",149095
"2368",2019-05-04,"Switzerland",147431
"2369",2019-05-05,"Switzerland",153673
"2370",2019-05-06,"Switzerland",155349
"2371",2019-05-07,"Switzerland",152738
"2372",2019-05-08,"Switzerland",155206
"2373",2019-05-09,"Switzerland",151773
"2374",2019-05-10,"Switzerland",147293
"2375",2019-05-11,"Switzerland",140923
"2376",2019-05-12,"Switzerland",133126
"2377",2019-05-13,"Switzerland",155259
"2378",2019-05-14,"Switzerland",154566
"2379",2019-05-15,"Switzerland",161931
"2380",2019-05-16,"Switzerland",152366
"2381",2019-05-17,"Switzerland",150285
"2382",2019-05-18,"Switzerland",138898
"2383",2019-05-19,"Switzerland",140454
"2384",2019-05-20,"Switzerland",161039
"2385",2019-05-21,"Switzerland",166002
"2386",2019-05-22,"Switzerland",161667
"2387",2019-05-23,"Switzerland",157667
"2388",2019-05-24,"Switzerland",152210
"2389",2019-05-25,"Switzerland",136311
"2390",2019-05-26,"Switzerland",153798
"2391",2019-05-27,"Switzerland",157818
"2392",2019-05-28,"Switzerland",149433
"2393",2019-05-29,"Switzerland",152558
"2394",2019-05-30,"Switzerland",150992
"2395",2019-05-31,"Switzerland",138133
"2396",2019-06-01,"Switzerland",135934
"2397",2019-06-02,"Switzerland",138398
"2398",2019-06-03,"Switzerland",146507
"2399",2019-06-04,"Switzerland",142067
"2400",2019-06-05,"Switzerland",149642
"2401",2019-06-06,"Switzerland",150233
"2402",2019-06-07,"Switzerland",141764
"2403",2019-06-08,"Switzerland",148027
"2404",2019-06-09,"Switzerland",139348
"2405",2019-06-10,"Switzerland",136040
"2406",2019-06-11,"Switzerland",152446
"2407",2019-06-12,"Switzerland",150293
"2408",2019-06-13,"Switzerland",158114
"2409",2019-06-14,"Switzerland",148839
"2410",2019-06-15,"Switzerland",152616
"2411",2019-06-16,"Switzerland",139878
"2412",2019-06-17,"Switzerland",147241
"2413",2019-06-18,"Switzerland",151704
"2414",2019-06-19,"Switzerland",145810
"2415",2019-06-20,"Switzerland",147007
"2416",2019-06-21,"Switzerland",155280
"2417",2019-06-22,"Switzerland",147842
"2418",2019-06-23,"Switzerland",148279
"2419",2019-06-24,"Switzerland",157659
"2420",2019-06-25,"Switzerland",161315
"2421",2019-06-26,"Switzerland",156154
"2422",2019-06-27,"Switzerland",162828
"2423",2019-06-28,"Switzerland",157051
"2424",2019-06-29,"Switzerland",150863
"2425",2019-06-30,"Switzerland",149953
"2426",2019-07-01,"Switzerland",156019
"2427",2019-07-02,"Switzerland",155281
"2428",2019-07-03,"Switzerland",148471
"2429",2019-07-04,"Switzerland",146685
"2430",2019-07-05,"Switzerland",145243
"2431",2019-07-06,"Switzerland",127331
"2432",2019-07-07,"Switzerland",132667
"2433",2019-07-08,"Switzerland",142910
"2434",2019-07-09,"Switzerland",143910
"2435",2019-07-10,"Switzerland",143798
"2436",2019-07-11,"Switzerland",143788
"2437",2019-07-12,"Switzerland",139020
"2438",2019-07-13,"Switzerland",136292
"2439",2019-07-14,"Switzerland",125214
"2440",2019-07-15,"Switzerland",139434
"2441",2019-07-16,"Switzerland",143157
"2442",2019-07-17,"Switzerland",141149
"2443",2019-07-18,"Switzerland",139149
"2444",2019-07-19,"Switzerland",135052
"2445",2019-07-20,"Switzerland",139252
"2446",2019-07-21,"Switzerland",141981
"2447",2019-07-22,"Switzerland",139037
"2448",2019-07-23,"Switzerland",141014
"2449",2019-07-24,"Switzerland",147366
"2450",2019-07-25,"Switzerland",144020
"2451",2019-07-26,"Switzerland",144240
"2452",2019-07-27,"Switzerland",140198
"2453",2019-07-28,"Switzerland",147591
"2454",2019-07-29,"Switzerland",142907
"2455",2019-07-30,"Switzerland",135727
"2456",2019-07-31,"Switzerland",135294
"2457",2019-08-01,"Switzerland",107142
"2458",2019-08-02,"Switzerland",117529
"2459",2019-08-03,"Switzerland",108203
"2460",2019-08-04,"Switzerland",121169
"2461",2019-08-05,"Switzerland",126282
"2462",2019-08-06,"Switzerland",137212
"2463",2019-08-07,"Switzerland",134229
"2464",2019-08-08,"Switzerland",142962
"2465",2019-08-09,"Switzerland",132744
"2466",2019-08-10,"Switzerland",141983
"2467",2019-08-11,"Switzerland",135748
"2468",2019-08-12,"Switzerland",138676
"2469",2019-08-13,"Switzerland",141769
"2470",2019-08-14,"Switzerland",133622
"2471",2019-08-15,"Switzerland",131994
"2472",2019-08-16,"Switzerland",131341
"2473",2019-08-17,"Switzerland",125190
"2474",2019-08-18,"Switzerland",124487
"2475",2019-08-19,"Switzerland",145196
"2476",2019-08-20,"Switzerland",145321
"2477",2019-08-21,"Switzerland",143250
"2478",2019-08-22,"Switzerland",144169
"2479",2019-08-23,"Switzerland",146344
"2480",2019-08-24,"Switzerland",132180
"2481",2019-08-25,"Switzerland",128956
"2482",2019-08-26,"Switzerland",146087
"2483",2019-08-27,"Switzerland",150240
"2484",2019-08-28,"Switzerland",152616
"2485",2019-08-29,"Switzerland",153042
"2486",2019-08-30,"Switzerland",150416
"2487",2019-08-31,"Switzerland",146169
"2488",2019-09-01,"Switzerland",135934
"2489",2019-09-02,"Switzerland",148660
"2490",2019-09-03,"Switzerland",144690
"2491",2019-09-04,"Switzerland",141346
"2492",2019-09-05,"Switzerland",145468
"2493",2019-09-06,"Switzerland",146988
"2494",2019-09-07,"Switzerland",122441
"2495",2019-09-08,"Switzerland",122362
"2496",2019-09-09,"Switzerland",141977
"2497",2019-09-10,"Switzerland",149384
"2498",2019-09-11,"Switzerland",150867
"2499",2019-09-12,"Switzerland",147386
"2500",2019-09-13,"Switzerland",146576
"2501",2019-09-14,"Switzerland",133302
"2502",2019-09-15,"Switzerland",138269
"2503",2019-09-16,"Switzerland",144775
"2504",2019-09-17,"Switzerland",147061
"2505",2019-09-18,"Switzerland",152300
"2506",2019-09-19,"Switzerland",153358
"2507",2019-09-20,"Switzerland",154550
"2508",2019-09-21,"Switzerland",148956
"2509",2019-09-22,"Switzerland",145628
"2510",2019-09-23,"Switzerland",158151
"2511",2019-09-24,"Switzerland",154008
"2512",2019-09-25,"Switzerland",153766
"2513",2019-09-26,"Switzerland",158902
"2514",2019-09-27,"Switzerland",158730
"2515",2019-09-28,"Switzerland",141741
"2516",2019-09-29,"Switzerland",151513
"2517",2019-09-30,"Switzerland",154175
"2518",2019-10-01,"Switzerland",150438
"2519",2019-10-02,"Switzerland",154777
"2520",2019-10-03,"Switzerland",153820
"2521",2019-10-04,"Switzerland",157373
"2522",2019-10-05,"Switzerland",143437
"2523",2019-10-06,"Switzerland",144911
"2524",2019-10-07,"Switzerland",152136
"2525",2019-10-08,"Switzerland",156225
"2526",2019-10-09,"Switzerland",162097
"2527",2019-10-10,"Switzerland",159255
"2528",2019-10-11,"Switzerland",159550
"2529",2019-10-12,"Switzerland",142736
"2530",2019-10-13,"Switzerland",134313
"2531",2019-10-14,"Switzerland",150161
"2532",2019-10-15,"Switzerland",155687
